customer_id,latitude,longitude,preferences
30,12.983713832390713,77.84197211870729,"{'apple': 2, 'banana': 0, 'orange': 3, 'grape': 4, 'mango': 1}"
31,12.794603332940456,77.46383434295005,"{'apple': 0, 'banana': 0, 'orange': 2, 'grape': 0, 'mango': 3}"
32,12.758705070324286,77.76106038396748,"{'apple': 3, 'banana': 3, 'orange': 4, 'grape': 4, 'mango': 0}"
33,12.525896070249486,77.52458557907353,"{'apple': 4, 'banana': 4, 'orange': 2, 'grape': 4, 'mango': 1}"
34,12.785211744653331,77.22274877027371,"{'apple': 1, 'banana': 1, 'orange': 0, 'grape': 3, 'mango': 2}"
35,13.053969949878274,77.33765616880093,"{'apple': 0, 'banana': 3, 'orange': 2, 'grape': 2, 'mango': 2}"
36,12.50160118754903,77.49035044105567,"{'apple': 1, 'banana': 1, 'orange': 1, 'grape': 2, 'mango': 2}"
37,12.783219083809668,77.31688555217227,"{'apple': 1, 'banana': 2, 'orange': 1, 'grape': 1, 'mango': 1}"
38,13.38141033232325,77.3355276913499,"{'apple': 3, 'banana': 2, 'orange': 0, 'grape': 1, 'mango': 0}"
39,13.093648585107362,77.33739283124876,"{'apple': 3, 'banana': 2, 'orange': 1, 'grape': 1, 'mango': 1}"
40,13.10786282408098,77.1228399788571,"{'apple': 0, 'banana': 3, 'orange': 2, 'grape': 3, 'mango': 1}"
41,12.903364305026352,77.08464260721225,"{'apple': 3, 'banana': 0, 'orange': 4, 'grape': 4, 'mango': 2}"
42,13.176472143492411,77.0464960396913,"{'apple': 2, 'banana': 3, 'orange': 2, 'grape': 0, 'mango': 1}"
43,12.68993276623036,77.11095626103433,"{'apple': 1, 'banana': 3, 'orange': 1, 'grape': 3, 'mango': 2}"
44,13.31874681038419,77.34370709213562,"{'apple': 2, 'banana': 0, 'orange': 1, 'grape': 0, 'mango': 4}"
45,12.6166891199359,77.59387180578305,"{'apple': 0, 'banana': 3, 'orange': 3, 'grape': 0, 'mango': 2}"
46,13.156001354653108,77.1881469272094,"{'apple': 4, 'banana': 0, 'orange': 2, 'grape': 0, 'mango': 1}"
47,12.841149325819684,77.88800884600263,"{'apple': 3, 'banana': 1, 'orange': 1, 'grape': 4, 'mango': 2}"
48,13.247512970582477,77.80838243123945,"{'apple': 3, 'banana': 1, 'orange': 3, 'grape': 2, 'mango': 0}"
49,13.04976455126602,77.52052711280916,"{'apple': 1, 'banana': 2, 'orange': 3, 'grape': 2, 'mango': 0}"
50,12.952353038478716,77.72420983081336,"{'apple': 2, 'banana': 3, 'orange': 1, 'grape': 1, 'mango': 4}"
51,12.669422402093247,77.36632852469876,"{'apple': 3, 'banana': 4, 'orange': 4, 'grape': 0, 'mango': 3}"
52,13.136821464284353,77.03677779273309,"{'apple': 1, 'banana': 3, 'orange': 0, 'grape': 3, 'mango': 3}"
53,13.474769843420413,77.90433284753254,"{'apple': 4, 'banana': 3, 'orange': 4, 'grape': 4, 'mango': 2}"
54,13.325603424907015,77.12779348825782,"{'apple': 0, 'banana': 4, 'orange': 3, 'grape': 4, 'mango': 4}"
55,12.560008192589011,77.94793734637965,"{'apple': 4, 'banana': 1, 'orange': 1, 'grape': 1, 'mango': 1}"
56,12.876229378361192,77.5718825882661,"{'apple': 2, 'banana': 4, 'orange': 2, 'grape': 3, 'mango': 0}"
57,13.425583009190271,77.30556306102143,"{'apple': 2, 'banana': 1, 'orange': 1, 'grape': 3, 'mango': 4}"
58,13.00304374755702,77.49552462331185,"{'apple': 0, 'banana': 2, 'orange': 4, 'grape': 4, 'mango': 2}"
59,13.162111825808179,77.5016298089231,"{'apple': 2, 'banana': 2, 'orange': 2, 'grape': 1, 'mango': 4}"
60,13.41259934559139,77.02328707944258,"{'apple': 4, 'banana': 1, 'orange': 4, 'grape': 2, 'mango': 0}"
61,13.373794690419881,77.35545985188413,"{'apple': 4, 'banana': 0, 'orange': 0, 'grape': 1, 'mango': 3}"
62,13.001820375540511,77.73986579954291,"{'apple': 4, 'banana': 1, 'orange': 1, 'grape': 0, 'mango': 4}"
63,12.937646302657601,77.51006918895071,"{'apple': 1, 'banana': 2, 'orange': 1, 'grape': 2, 'mango': 3}"
64,12.839692618479587,77.24423011700958,"{'apple': 2, 'banana': 2, 'orange': 0, 'grape': 1, 'mango': 3}"
65,13.21901944316289,77.33510986003694,"{'apple': 1, 'banana': 2, 'orange': 2, 'grape': 1, 'mango': 3}"
66,12.786986799471544,77.86305439311595,"{'apple': 3, 'banana': 0, 'orange': 2, 'grape': 2, 'mango': 0}"
67,12.7498876064309,77.52554967015023,"{'apple': 1, 'banana': 2, 'orange': 1, 'grape': 3, 'mango': 4}"
68,12.85624989460378,77.52835212255124,"{'apple': 0, 'banana': 2, 'orange': 0, 'grape': 3, 'mango': 3}"
69,12.677215056878792,77.96146745905101,"{'apple': 3, 'banana': 3, 'orange': 4, 'grape': 1, 'mango': 1}"
70,13.195119815945768,77.32088139903664,"{'apple': 4, 'banana': 1, 'orange': 3, 'grape': 1, 'mango': 0}"
71,13.116240649330612,77.47954112510622,"{'apple': 1, 'banana': 0, 'orange': 2, 'grape': 0, 'mango': 0}"
72,12.982878534115844,77.81171359772084,"{'apple': 3, 'banana': 3, 'orange': 3, 'grape': 0, 'mango': 4}"
73,12.890325779261556,77.75891224888703,"{'apple': 3, 'banana': 3, 'orange': 0, 'grape': 2, 'mango': 2}"
74,13.40906254289673,77.26579942192868,"{'apple': 1, 'banana': 2, 'orange': 3, 'grape': 4, 'mango': 1}"
75,12.529123784989105,77.15109104760539,"{'apple': 4, 'banana': 4, 'orange': 3, 'grape': 0, 'mango': 0}"
76,13.269107743507298,77.70070457618736,"{'apple': 0, 'banana': 2, 'orange': 0, 'grape': 3, 'mango': 2}"
77,13.401909571748888,77.25765617680719,"{'apple': 0, 'banana': 4, 'orange': 3, 'grape': 3, 'mango': 1}"
78,12.946354579429926,77.92267582852423,"{'apple': 3, 'banana': 4, 'orange': 3, 'grape': 1, 'mango': 3}"
79,13.050690491470647,77.12924769398923,"{'apple': 3, 'banana': 1, 'orange': 3, 'grape': 2, 'mango': 3}"
80,13.444463687882038,77.31831520013478,"{'apple': 0, 'banana': 0, 'orange': 2, 'grape': 3, 'mango': 4}"
81,12.712277515285514,77.05478724692492,"{'apple': 3, 'banana': 0, 'orange': 1, 'grape': 2, 'mango': 1}"
82,13.020134847784686,77.70330530686338,"{'apple': 4, 'banana': 3, 'orange': 4, 'grape': 1, 'mango': 3}"
83,12.974721127128213,77.8912626489154,"{'apple': 4, 'banana': 0, 'orange': 0, 'grape': 2, 'mango': 0}"
84,12.75839264787037,77.63587452733101,"{'apple': 0, 'banana': 1, 'orange': 0, 'grape': 0, 'mango': 1}"
85,13.318593230373107,77.93775301551149,"{'apple': 0, 'banana': 0, 'orange': 2, 'grape': 0, 'mango': 0}"
86,13.399600594763236,77.12850397850121,"{'apple': 2, 'banana': 1, 'orange': 0, 'grape': 4, 'mango': 1}"
87,13.281932579788208,77.0877339272627,"{'apple': 1, 'banana': 0, 'orange': 2, 'grape': 1, 'mango': 2}"
88,12.695358960848608,77.83841273116737,"{'apple': 4, 'banana': 2, 'orange': 3, 'grape': 2, 'mango': 1}"
89,12.586748635501381,77.85551117538651,"{'apple': 2, 'banana': 2, 'orange': 3, 'grape': 3, 'mango': 0}"
90,13.105444485305343,77.83103952710712,"{'apple': 1, 'banana': 0, 'orange': 3, 'grape': 2, 'mango': 3}"
91,12.557094760509884,77.79896490253374,"{'apple': 4, 'banana': 2, 'orange': 0, 'grape': 2, 'mango': 4}"
92,13.172825888558084,77.36222836393866,"{'apple': 3, 'banana': 1, 'orange': 1, 'grape': 1, 'mango': 3}"
93,13.030424220327243,77.21746208359139,"{'apple': 1, 'banana': 4, 'orange': 3, 'grape': 1, 'mango': 0}"
94,13.162785732743664,77.92880401999778,"{'apple': 3, 'banana': 3, 'orange': 2, 'grape': 1, 'mango': 0}"
95,13.090170773649744,77.30700018284833,"{'apple': 4, 'banana': 3, 'orange': 4, 'grape': 4, 'mango': 4}"
96,12.922702569527173,77.39840768216403,"{'apple': 2, 'banana': 4, 'orange': 1, 'grape': 1, 'mango': 0}"
97,12.700877180140228,77.69955895945164,"{'apple': 0, 'banana': 4, 'orange': 4, 'grape': 2, 'mango': 4}"
98,12.805702135810488,77.29335607999398,"{'apple': 4, 'banana': 4, 'orange': 3, 'grape': 3, 'mango': 2}"
99,13.024500574218976,77.819130221561,"{'apple': 2, 'banana': 1, 'orange': 2, 'grape': 1, 'mango': 4}"
100,13.151868093647606,77.07003462363178,"{'apple': 2, 'banana': 2, 'orange': 2, 'grape': 1, 'mango': 1}"
101,13.279483016884528,77.79118266738894,"{'apple': 0, 'banana': 1, 'orange': 1, 'grape': 3, 'mango': 2}"
102,13.26717071844906,77.6018513226178,"{'apple': 1, 'banana': 2, 'orange': 2, 'grape': 3, 'mango': 2}"
103,13.472688743261084,77.5729936441136,"{'apple': 1, 'banana': 2, 'orange': 0, 'grape': 0, 'mango': 3}"
104,12.78584144866341,77.45837703913865,"{'apple': 1, 'banana': 3, 'orange': 0, 'grape': 1, 'mango': 2}"
105,12.571110708213437,77.27704559628343,"{'apple': 1, 'banana': 4, 'orange': 1, 'grape': 2, 'mango': 4}"
106,12.845656935541859,77.46407028543123,"{'apple': 3, 'banana': 1, 'orange': 3, 'grape': 1, 'mango': 0}"
107,13.243294475224076,77.45002851201869,"{'apple': 0, 'banana': 2, 'orange': 0, 'grape': 4, 'mango': 4}"
108,12.938111651033296,77.58375418878308,"{'apple': 1, 'banana': 3, 'orange': 4, 'grape': 1, 'mango': 3}"
109,13.31778843058942,77.28157428585553,"{'apple': 0, 'banana': 1, 'orange': 3, 'grape': 2, 'mango': 2}"
110,13.049326365186015,77.07759558197615,"{'apple': 4, 'banana': 3, 'orange': 2, 'grape': 4, 'mango': 1}"
111,13.429791722630503,77.14508944663913,"{'apple': 1, 'banana': 3, 'orange': 3, 'grape': 3, 'mango': 3}"
112,13.447863441999068,77.69917743146158,"{'apple': 2, 'banana': 2, 'orange': 4, 'grape': 2, 'mango': 1}"
113,12.56930450601875,77.02249232963554,"{'apple': 4, 'banana': 2, 'orange': 3, 'grape': 2, 'mango': 0}"
114,12.956413439712424,77.85644304464543,"{'apple': 4, 'banana': 2, 'orange': 2, 'grape': 1, 'mango': 3}"
115,13.109689061249568,77.69439732747992,"{'apple': 3, 'banana': 1, 'orange': 1, 'grape': 0, 'mango': 4}"
116,12.755872540812213,77.76808654130771,"{'apple': 3, 'banana': 1, 'orange': 1, 'grape': 4, 'mango': 1}"
117,12.907076779378981,77.83598444909347,"{'apple': 0, 'banana': 4, 'orange': 0, 'grape': 2, 'mango': 3}"
118,13.177681541117698,77.12271044393017,"{'apple': 1, 'banana': 4, 'orange': 0, 'grape': 3, 'mango': 3}"
119,12.726734226898362,77.82245109097006,"{'apple': 1, 'banana': 3, 'orange': 1, 'grape': 2, 'mango': 1}"
120,13.101981352974452,77.50464243765906,"{'apple': 0, 'banana': 3, 'orange': 3, 'grape': 3, 'mango': 1}"
121,13.197447828164306,77.8855238387532,"{'apple': 4, 'banana': 1, 'orange': 0, 'grape': 1, 'mango': 3}"
122,12.590496311095867,77.88658660106034,"{'apple': 2, 'banana': 0, 'orange': 2, 'grape': 0, 'mango': 0}"
123,12.997529316027453,77.02417804375418,"{'apple': 3, 'banana': 1, 'orange': 3, 'grape': 3, 'mango': 3}"
124,12.763080029924192,77.38286521548353,"{'apple': 2, 'banana': 0, 'orange': 4, 'grape': 1, 'mango': 3}"
125,13.224386355998044,77.52639879586528,"{'apple': 0, 'banana': 1, 'orange': 4, 'grape': 4, 'mango': 3}"
126,12.689555508536941,77.6783600897829,"{'apple': 4, 'banana': 4, 'orange': 1, 'grape': 1, 'mango': 3}"
127,13.392237915538107,77.28618624668414,"{'apple': 0, 'banana': 3, 'orange': 2, 'grape': 4, 'mango': 0}"
128,12.930941336518327,77.25214226066466,"{'apple': 1, 'banana': 2, 'orange': 2, 'grape': 4, 'mango': 1}"
129,12.698003030307554,77.38126571908904,"{'apple': 0, 'banana': 1, 'orange': 4, 'grape': 2, 'mango': 4}"
130,12.938021796350329,77.5009386917499,"{'apple': 3, 'banana': 2, 'orange': 4, 'grape': 0, 'mango': 0}"
131,12.908743762808529,77.95114623140542,"{'apple': 0, 'banana': 3, 'orange': 1, 'grape': 0, 'mango': 3}"
132,12.92891895949371,77.76210846669744,"{'apple': 0, 'banana': 3, 'orange': 0, 'grape': 1, 'mango': 4}"
133,13.085561293497447,77.42932116693771,"{'apple': 0, 'banana': 4, 'orange': 0, 'grape': 1, 'mango': 4}"
134,13.021173724913538,77.05436617844019,"{'apple': 3, 'banana': 0, 'orange': 0, 'grape': 3, 'mango': 1}"
135,12.649777131680903,77.16852059214376,"{'apple': 2, 'banana': 0, 'orange': 3, 'grape': 2, 'mango': 0}"
136,12.565579072646637,77.45592442431942,"{'apple': 4, 'banana': 3, 'orange': 4, 'grape': 1, 'mango': 2}"
137,13.22941544872654,77.8138259000987,"{'apple': 3, 'banana': 0, 'orange': 0, 'grape': 2, 'mango': 4}"
138,13.059717435928313,77.38069553567735,"{'apple': 4, 'banana': 3, 'orange': 3, 'grape': 4, 'mango': 3}"
139,12.859000768079264,77.53849665074506,"{'apple': 4, 'banana': 2, 'orange': 3, 'grape': 4, 'mango': 3}"
140,13.308357822498074,77.8918048860851,"{'apple': 0, 'banana': 0, 'orange': 1, 'grape': 4, 'mango': 1}"
141,12.888058474260957,77.91379625942663,"{'apple': 4, 'banana': 3, 'orange': 4, 'grape': 0, 'mango': 3}"
142,13.295965089600607,77.21577499644269,"{'apple': 0, 'banana': 3, 'orange': 4, 'grape': 4, 'mango': 0}"
143,12.805756127512375,77.04359492179259,"{'apple': 2, 'banana': 4, 'orange': 2, 'grape': 3, 'mango': 2}"
144,12.5728452975452,77.30541053097151,"{'apple': 0, 'banana': 1, 'orange': 1, 'grape': 0, 'mango': 1}"
145,13.43263969379993,77.69580231482578,"{'apple': 0, 'banana': 4, 'orange': 2, 'grape': 1, 'mango': 4}"
146,12.894551129281373,77.95111220097627,"{'apple': 1, 'banana': 3, 'orange': 0, 'grape': 0, 'mango': 4}"
147,13.292692572849377,77.07703199998411,"{'apple': 3, 'banana': 2, 'orange': 3, 'grape': 3, 'mango': 2}"
148,12.779144133222305,77.02848381054928,"{'apple': 2, 'banana': 3, 'orange': 1, 'grape': 1, 'mango': 3}"
149,13.146365112123656,77.88414721298572,"{'apple': 1, 'banana': 2, 'orange': 2, 'grape': 1, 'mango': 2}"
150,13.373310873257727,77.74814526910315,"{'apple': 0, 'banana': 2, 'orange': 3, 'grape': 4, 'mango': 1}"
151,12.54164402233998,77.99224857915557,"{'apple': 1, 'banana': 2, 'orange': 2, 'grape': 4, 'mango': 4}"
152,13.33063576468609,77.39679288146566,"{'apple': 3, 'banana': 0, 'orange': 3, 'grape': 1, 'mango': 2}"
153,13.071333004971928,77.41605090513677,"{'apple': 3, 'banana': 2, 'orange': 2, 'grape': 3, 'mango': 3}"
154,13.10747175390857,77.17231183729744,"{'apple': 4, 'banana': 0, 'orange': 4, 'grape': 0, 'mango': 3}"
155,13.023158000805983,77.11584715259734,"{'apple': 0, 'banana': 1, 'orange': 4, 'grape': 4, 'mango': 4}"
156,13.374475103283643,77.57871801059024,"{'apple': 2, 'banana': 2, 'orange': 3, 'grape': 3, 'mango': 2}"
157,12.543433357235637,77.36428500129483,"{'apple': 4, 'banana': 2, 'orange': 0, 'grape': 4, 'mango': 2}"
158,12.761028391535849,77.08031644794525,"{'apple': 3, 'banana': 2, 'orange': 1, 'grape': 2, 'mango': 4}"
159,13.375762538859155,77.88698706952331,"{'apple': 2, 'banana': 3, 'orange': 0, 'grape': 1, 'mango': 4}"
160,13.252345702531956,77.19835646824933,"{'apple': 3, 'banana': 1, 'orange': 2, 'grape': 1, 'mango': 0}"
161,12.517645160178606,77.74858434700353,"{'apple': 1, 'banana': 1, 'orange': 2, 'grape': 2, 'mango': 4}"
162,13.017006283209708,77.28222859611812,"{'apple': 2, 'banana': 1, 'orange': 0, 'grape': 2, 'mango': 4}"
163,13.029572680712675,77.8129048307528,"{'apple': 4, 'banana': 1, 'orange': 2, 'grape': 2, 'mango': 4}"
164,12.90088213512791,77.11839684142765,"{'apple': 2, 'banana': 1, 'orange': 0, 'grape': 1, 'mango': 2}"
165,12.79739333206199,77.75607161022177,"{'apple': 1, 'banana': 3, 'orange': 3, 'grape': 2, 'mango': 2}"
166,13.181724850412342,77.09811887390052,"{'apple': 0, 'banana': 1, 'orange': 0, 'grape': 2, 'mango': 2}"
167,12.707790464704754,77.44691578785694,"{'apple': 4, 'banana': 0, 'orange': 2, 'grape': 3, 'mango': 4}"
168,13.298948562071706,77.7340043505996,"{'apple': 1, 'banana': 4, 'orange': 1, 'grape': 3, 'mango': 1}"
169,13.303037160767472,77.1732183811869,"{'apple': 0, 'banana': 1, 'orange': 1, 'grape': 4, 'mango': 3}"
170,12.91526143757282,77.28566498884672,"{'apple': 1, 'banana': 0, 'orange': 4, 'grape': 3, 'mango': 3}"
171,12.783548010909648,77.8647669920922,"{'apple': 2, 'banana': 0, 'orange': 4, 'grape': 4, 'mango': 0}"
172,12.783878181590714,77.88511932090765,"{'apple': 3, 'banana': 1, 'orange': 0, 'grape': 4, 'mango': 0}"
173,12.98229132399621,77.04493545245272,"{'apple': 3, 'banana': 2, 'orange': 2, 'grape': 1, 'mango': 1}"
174,13.219579224749358,77.16809058535297,"{'apple': 3, 'banana': 1, 'orange': 2, 'grape': 3, 'mango': 3}"
175,12.858868690993859,77.11747194027286,"{'apple': 3, 'banana': 0, 'orange': 1, 'grape': 4, 'mango': 2}"
176,13.110043345457752,77.1796930946513,"{'apple': 1, 'banana': 2, 'orange': 1, 'grape': 4, 'mango': 2}"
177,12.882484460582594,77.97018772430627,"{'apple': 4, 'banana': 2, 'orange': 0, 'grape': 0, 'mango': 2}"
178,12.804523189151384,77.55165524879045,"{'apple': 2, 'banana': 4, 'orange': 3, 'grape': 2, 'mango': 1}"
179,12.524859515915795,77.46811239045493,"{'apple': 1, 'banana': 1, 'orange': 0, 'grape': 4, 'mango': 0}"
180,12.50391410573539,77.98446737309261,"{'apple': 1, 'banana': 2, 'orange': 1, 'grape': 2, 'mango': 4}"
181,12.727207677832004,77.55695612986074,"{'apple': 3, 'banana': 2, 'orange': 0, 'grape': 1, 'mango': 1}"
182,12.906406286800996,77.66111792734553,"{'apple': 1, 'banana': 2, 'orange': 4, 'grape': 2, 'mango': 0}"
183,13.351261167362061,77.33277054604918,"{'apple': 1, 'banana': 2, 'orange': 1, 'grape': 0, 'mango': 3}"
184,13.298484242930426,77.38211486450952,"{'apple': 3, 'banana': 3, 'orange': 1, 'grape': 2, 'mango': 1}"
185,12.76716526258799,77.59440938380908,"{'apple': 4, 'banana': 2, 'orange': 0, 'grape': 3, 'mango': 2}"
186,12.744540442984299,77.06978578400046,"{'apple': 2, 'banana': 3, 'orange': 0, 'grape': 1, 'mango': 1}"
187,12.727322071070027,77.25588288604477,"{'apple': 2, 'banana': 3, 'orange': 4, 'grape': 0, 'mango': 1}"
188,12.839237340528866,77.19681174946031,"{'apple': 0, 'banana': 0, 'orange': 0, 'grape': 3, 'mango': 3}"
189,12.998198719561685,77.01589339314,"{'apple': 3, 'banana': 2, 'orange': 3, 'grape': 2, 'mango': 1}"
190,12.938667772031575,77.53690127052042,"{'apple': 1, 'banana': 1, 'orange': 1, 'grape': 1, 'mango': 3}"
191,12.718273198781494,77.56105283952388,"{'apple': 4, 'banana': 3, 'orange': 4, 'grape': 3, 'mango': 1}"
192,12.630451409943618,77.38393922303726,"{'apple': 0, 'banana': 4, 'orange': 0, 'grape': 1, 'mango': 4}"
193,12.512577812486196,77.26872746946479,"{'apple': 0, 'banana': 3, 'orange': 1, 'grape': 3, 'mango': 3}"
194,12.653963238666504,77.65205987599462,"{'apple': 1, 'banana': 4, 'orange': 2, 'grape': 2, 'mango': 1}"
195,13.205356370194119,77.13465916138446,"{'apple': 2, 'banana': 0, 'orange': 4, 'grape': 3, 'mango': 3}"
196,12.743638569345583,77.51861503163533,"{'apple': 1, 'banana': 3, 'orange': 0, 'grape': 0, 'mango': 1}"
197,12.968601810121509,77.76807398581062,"{'apple': 3, 'banana': 2, 'orange': 2, 'grape': 4, 'mango': 1}"
198,13.091301148923245,77.16429798395247,"{'apple': 4, 'banana': 2, 'orange': 2, 'grape': 2, 'mango': 4}"
199,13.386840902831608,77.75325953859581,"{'apple': 1, 'banana': 0, 'orange': 0, 'grape': 2, 'mango': 1}"
200,13.38885509839342,77.7607945091534,"{'apple': 1, 'banana': 3, 'orange': 3, 'grape': 4, 'mango': 3}"
201,13.245733733681359,77.05992664823046,"{'apple': 4, 'banana': 0, 'orange': 2, 'grape': 1, 'mango': 0}"
202,12.5351569920485,77.01878432608719,"{'apple': 0, 'banana': 4, 'orange': 2, 'grape': 4, 'mango': 0}"
203,13.075070419085415,77.9739354059882,"{'apple': 1, 'banana': 3, 'orange': 4, 'grape': 0, 'mango': 3}"
204,13.286583470831506,77.19338265949882,"{'apple': 3, 'banana': 0, 'orange': 2, 'grape': 0, 'mango': 1}"
205,12.517288044763363,77.8221392091001,"{'apple': 3, 'banana': 1, 'orange': 4, 'grape': 3, 'mango': 2}"
206,13.049684613656579,77.5618506530453,"{'apple': 0, 'banana': 4, 'orange': 1, 'grape': 4, 'mango': 2}"
207,13.35776414578603,77.264472157537,"{'apple': 0, 'banana': 4, 'orange': 1, 'grape': 4, 'mango': 0}"
208,12.974102075842268,77.12997043661882,"{'apple': 4, 'banana': 1, 'orange': 0, 'grape': 2, 'mango': 2}"
209,12.504106202897448,77.49667727357773,"{'apple': 3, 'banana': 4, 'orange': 1, 'grape': 4, 'mango': 0}"
210,12.511013358335607,77.40735481162945,"{'apple': 3, 'banana': 1, 'orange': 4, 'grape': 1, 'mango': 0}"
211,12.91663603741375,77.69888608511707,"{'apple': 3, 'banana': 1, 'orange': 0, 'grape': 2, 'mango': 1}"
212,12.655008667416755,77.90416854954773,"{'apple': 3, 'banana': 1, 'orange': 1, 'grape': 0, 'mango': 4}"
213,13.16445065709326,77.80524808696345,"{'apple': 4, 'banana': 1, 'orange': 3, 'grape': 3, 'mango': 0}"
214,13.208799264906155,77.27445205020481,"{'apple': 1, 'banana': 1, 'orange': 4, 'grape': 0, 'mango': 2}"
215,12.677879795460628,77.8789332184523,"{'apple': 3, 'banana': 3, 'orange': 1, 'grape': 0, 'mango': 2}"
216,13.388533288524485,77.8333913141046,"{'apple': 3, 'banana': 0, 'orange': 2, 'grape': 1, 'mango': 4}"
217,12.941907844978926,77.92913623372176,"{'apple': 3, 'banana': 3, 'orange': 2, 'grape': 4, 'mango': 0}"
218,12.642845907591923,77.45866082103798,"{'apple': 1, 'banana': 0, 'orange': 2, 'grape': 3, 'mango': 3}"
219,13.264251598069395,77.7685751724094,"{'apple': 0, 'banana': 1, 'orange': 2, 'grape': 1, 'mango': 2}"
220,13.289974500016772,77.59165806552367,"{'apple': 1, 'banana': 0, 'orange': 4, 'grape': 2, 'mango': 0}"
221,13.139295472665458,77.31050275254948,"{'apple': 3, 'banana': 3, 'orange': 1, 'grape': 3, 'mango': 4}"
222,13.353465553202554,77.99443100254277,"{'apple': 2, 'banana': 1, 'orange': 2, 'grape': 2, 'mango': 0}"
223,13.237372972030672,77.03830746683965,"{'apple': 3, 'banana': 2, 'orange': 4, 'grape': 4, 'mango': 3}"
224,13.382205737226991,77.16227257255908,"{'apple': 3, 'banana': 1, 'orange': 1, 'grape': 1, 'mango': 3}"
225,12.93388804848548,77.8925423625319,"{'apple': 2, 'banana': 0, 'orange': 1, 'grape': 0, 'mango': 4}"
226,13.247597128099443,77.06056284341264,"{'apple': 3, 'banana': 4, 'orange': 1, 'grape': 2, 'mango': 1}"
227,13.499751563429044,77.88682066734353,"{'apple': 0, 'banana': 1, 'orange': 2, 'grape': 2, 'mango': 3}"
228,13.22493119751962,77.7152214760582,"{'apple': 3, 'banana': 2, 'orange': 2, 'grape': 0, 'mango': 1}"
229,12.614183780237132,77.03668400539455,"{'apple': 3, 'banana': 0, 'orange': 1, 'grape': 3, 'mango': 0}"
